,Fall,Major Name,Male,Female
2690,1994,African American Studies,7,3
2691,1994,Agr & Environmental Cmc & Educ,4,1
2692,1994,Agricultural & Applied Econ,367,91
2693,1994,Agricultural Communications,23,51
2694,1994,Agricultural Education,12,8
2695,1994,Agricultural Engineering,152,38
2696,1994,Agricultural Sciences,20,16
2697,1994,Agronomy,104,44
2698,1994,Air Systems,6,0
2699,1994,Animal Sciences,218,258
2700,1994,Anthropology,43,56
2701,1994,Applied Mathematics,9,13
2702,1994,Architectural Studies,326,166
2703,1994,Architecture,121,56
2704,1994,Art Education,25,69
2705,1994,Art History,21,84
2706,1994,Art and Design,182,211
2707,1994,Asian Studies,14,20
2708,1994,Astronomy,17,5
2709,1994,Atmospheric Sciences,25,2
2710,1994,BIOCH,116,85
2711,1994,BUSINESS ED ACT,1,1
2712,1994,BUSINESS ED MKT,2,0
2713,1994,Biochemistry,52,36
2714,1994,Biology,97,79
2715,1994,Biophysics & Computnl Biology,28,16
2716,1994,Broadcast Journalism,24,46
2717,1994,Business Administration,789,483
2718,1994,CER ENGR,117,19
2719,1994,CERAMIC ENG,7,0
2720,1994,CERAMICS,4,0
2721,1994,CONSM ECON,14,24
2722,1994,CORE CURR,34,9
2723,1994,CUR INST 2,0,1
2724,1994,CUR INST#3,3,2
2725,1994,Chemical Engineering,304,153
2726,1994,Chemical Physics,10,1
2727,1994,Chemistry,336,132
2728,1994,Civil Engineering,939,201
2729,1994,Classical Philology,8,4
2730,1994,Classics,8,3
2731,1994,Communication,19,20
2732,1994,Community Health,29,73
2733,1994,Comparative Literature,11,19
2734,1994,Computer Engineering,393,37
2735,1994,Computer Science,841,130
2736,1994,Crafts,9,28
2737,1994,DIETETICS,3,77
2738,1994,Dance,7,48
2739,1994,ED POL ST,18,52
2740,1994,ED SEC&CON,44,58
2741,1994,EDUC ELEMENTARY,16,108
2742,1994,EDUC GEN,61,114
2743,1994,ENGR MECH,47,9
2744,1994,ENGR PHYS,55,16
2745,1994,ENV ENGR,54,12
2746,1994,ENV SCI,10,2
2747,1994,EXT EDUC,1,4
2748,1994,Early Childhood Education,2,74
2749,1994,Economics,185,79
2750,1994,Ed Organization and Leadership,39,47
2751,1994,Educ Voc Tech,33,35
2752,1994,Educational Psychology,45,91
2753,1994,Electrical Engineering,1364,169
2754,1994,Elementary Education,32,376
2755,1994,English,56,77
2756,1994,Entomology,17,19
2757,1994,FAM&CON EC,2,5
2758,1994,Finance,423,166
2759,1994,Food Science & Human Nutrition,69,176
2760,1994,Forestry,99,105
2761,1994,French,19,41
2762,1994,GEN AGR,1,1
2763,1994,GEN CURR,1002,1205
2764,1994,GEN ENGR,462,132
2765,1994,GEN H ECON,0,1
2766,1994,Geography,32,13
2767,1994,Geology,41,26
2768,1994,German,15,17
2769,1994,Graphic Design,56,64
2770,1994,H DVL-FAM,15,146
2771,1994,HLTH EDUC,2,20
2772,1994,HLTH PL AD,26,66
2773,1994,HR&FS A&ID,1,14
2774,1994,HU DEV&FAM,4,27
2775,1994,History,96,39
2776,1994,Horticulture,44,25
2777,1994,INT DSGN,0,1
2778,1994,Industrial Design,44,22
2779,1994,Industrial Engineering,109,46
2780,1994,Italian,1,5
2781,1994,Journalism,10,19
2782,1994,Kinesiology,226,214
2783,1994,LAB&IN REL,32,70
2784,1994,LAS TCH MATH,4,7
2785,1994,Landscape Architecture,78,64
2786,1994,Law,349,261
2787,1994,Leisure Studies,73,84
2788,1994,Library & Information Science,91,180
2789,1994,Linguistics,38,46
2790,1994,METAL ENGR,67,10
2791,1994,MKT TEXT&A,4,73
2792,1994,MSPH IN C HLTH,1,9
2793,1994,MUS-VOICE,15,33
2794,1994,MUSIC(AMS),45,33
2795,1994,MUSIC-COMP,11,3
2796,1994,MUSIC-INST,33,62
2797,1994,MUSIC-OPEN,2,1
2798,1994,Materials Science & Engr,96,25
2799,1994,Mathematics,146,42
2800,1994,Mechanical Agriculture,74,0
2801,1994,Mechanical Engineering,925,111
2802,1994,Media Studies,14,20
2803,1994,Microbiology,47,26
2804,1994,Molecular & Integrative Physi,28,18
2805,1994,Music,67,80
2806,1994,Music Education,109,154
2807,1994,Neuroscience,24,6
2808,1994,News-Editorial,33,49
2809,1994,Nondegree,14,0
2810,1994,Nuclear Engineering,105,20
2811,1994,Nutritional Sciences,19,34
2812,1994,ORN HORT,49,37
2813,1994,PERFORM ST,6,4
2814,1994,PERSN AREA,1,0
2815,1994,PLANT PATH,22,10
2816,1994,PP/AS,72,5
2817,1994,PRE-JOURN,113,163
2818,1994,PRE-MED,144,155
2819,1994,PROG MANAG,16,25
2820,1994,Philosophy,44,10
2821,1994,Physics,278,25
2822,1994,Plant Biology,15,22
2823,1994,Political Science,44,18
2824,1994,Portuguese,2,4
2825,1994,Professional Pilot,81,30
2826,1994,Psychology,82,111
2827,1994,REES,1,0
2828,1994,REST MGMT,26,35
2829,1994,Regional Planning,19,8
2830,1994,Rehabilitation,9,19
2831,1994,SOC SCI SP,3,2
2832,1994,SOIL SCI,5,0
2833,1994,Secondary Education,16,16
2834,1994,Slavic Languages & Literature,11,13
2835,1994,Social Work,52,280
2836,1994,Sociology,20,30
2837,1994,Spanish,17,32
2838,1994,Special Education,17,108
2839,1994,Speech & Hearing Science,6,197
2840,1994,Speech Communication,27,34
2841,1994,Statistics,19,8
2842,1994,TCH BIOL,4,16
2843,1994,TCH CS,2,0
2844,1994,TCH ENGL,34,66
2845,1994,TCH ENGL IN MN,4,11
2846,1994,TCH ENGL OUT MN,11,41
2847,1994,TCH GEN SCIENCE,0,1
2848,1994,TCH KINES,0,1
2849,1994,TCH LIFE SCI,2,7
2850,1994,TCH PS CHEM,1,2
2851,1994,TCH PS PHYSICS,2,0
2852,1994,TCH RUSS,1,0
2853,1994,TCH SOC ST,26,21
2854,1994,TCH SOC ST IN,20,12
2855,1994,TCH SOC ST OUT,12,14
2856,1994,TCH SPEECH,1,6
2857,1994,TEACH CS,2,1
2858,1994,TECH ED INDUST,2,1
2859,1994,TECH ED SP,4,0
2860,1994,TEXT-APPRL,1,17
2861,1994,THER REC,2,7
2862,1994,TRANSITION,97,95
2863,1994,Teaching of Biological Science,5,4
2864,1994,Teaching of Chemistry,9,9
2865,1994,Teaching of Earth Science,0,3
2866,1994,Teaching of English Sec Lang,14,75
2867,1994,Teaching of French,0,14
2868,1994,Teaching of German,0,2
2869,1994,Teaching of Mathematics,21,17
2870,1994,Teaching of Physics,3,3
2871,1994,Teaching of Spanish,4,37
2872,1994,Theatre,78,98
2873,1994,Theoretical & Applied Mechans,38,4
2874,1994,UNASSIGNED,327,303
2875,1994,UNCLASS,112,143
2876,1994,UNCM FR&SO,98,126
2877,1994,Urban Planning,89,61
2878,1994,VMS - Veterinary Biosciences,20,12
2879,1994,VMS - Veterinary Pathobiology,20,11
2880,1994,VMS-Veterinary Clinical Medcne,8,13
2881,1994,Veterinary Medicine,104,240
2882,1995,Accountancy,581,553
2883,1995,Advertising,79,145
2884,1995,Aero & Astro Engineering,252,34
2885,1995,African American Studies,7,2
2886,1995,Agr & Environmental Cmc & Educ,6,4
2887,1995,Agricultural & Applied Econ,347,104
2888,1995,Agricultural Communications,36,52
2889,1995,Agricultural Education,10,9
2890,1995,Agricultural Engineering,161,36
2891,1995,Agricultural Sciences,23,17
2892,1995,Agronomy,107,55
2893,1995,Air Systems,2,1
2894,1995,Animal Sciences,225,299
2895,1995,Anthropology,40,47
2896,1995,Applied Mathematics,6,9
2897,1995,Architectural Studies,324,185
2898,1995,Architecture,125,62
2899,1995,Art Education,29,97
2900,1995,Art History,23,60
2901,1995,Art and Design,160,180
2902,1995,Asian Studies,15,16
2903,1995,Astronomy,13,5
2904,1995,Atmospheric Sciences,24,8
2905,1995,BIOCH,115,96
2906,1995,BUSINESS ED ACT,0,1
2907,1995,BUSINESS ED MKT,1,0
2908,1995,Biochemistry,50,45
2909,1995,Biology,75,64
2910,1995,Biophysics & Computnl Biology,32,18
2911,1995,Broadcast Journalism,30,42
2912,1995,Business Administration,800,542
2913,1995,CER ENGR,74,16
2914,1995,CERAMIC ENG,2,0
2915,1995,CERAMICS,1,1
2916,1995,CONSM ECON,18,15
2917,1995,CORE CURR,29,16
2918,1995,CUR INST#3,0,1
2919,1995,Chemical Engineering,330,145
2920,1995,Chemical Physics,11,1
2921,1995,Chemistry,334,157
2922,1995,Civil Engineering,861,207
2923,1995,Classical Philology,9,4
2924,1995,Classics,6,4
2925,1995,Communication,19,22
2926,1995,Community Health,35,96
2927,1995,Comparative Literature,12,19
2928,1995,Computer Engineering,500,36
2929,1995,Computer Science,849,123
2930,1995,Crafts,10,31
2931,1995,DIETETICS,2,70
2932,1995,Dance,5,50
2933,1995,ED POL ST,24,55
2934,1995,ED SEC&CON,41,62
2935,1995,EDUC ELEMENTARY,17,91
2936,1995,EDUC GEN,65,133
2937,1995,ENGR MECH,30,8
2938,1995,ENGR PHYS,56,15
2939,1995,ENV ENGR,55,17
2940,1995,ENV SCI,6,4
2941,1995,EXT EDUC,0,6
2942,1995,Early Childhood Education,1,65
2943,1995,Economics,189,77
2944,1995,Ed Organization and Leadership,45,64
2945,1995,Educ Voc Tech,32,45
2946,1995,Educational Psychology,40,97
2947,1995,Electrical Engineering,1326,186
2948,1995,Elementary Education,27,348
2949,1995,English,48,70
2950,1995,Entomology,17,23
2951,1995,FAM&CON EC,3,3
2952,1995,Finance,474,208
2953,1995,Food Science & Human Nutrition,62,136
2954,1995,Forestry,120,98
2955,1995,French,15,39
2956,1995,GEN CURR,1082,1364
2957,1995,GEN ENGR,433,124
2958,1995,Geography,27,15
2959,1995,Geology,39,27
2960,1995,German,15,22
2961,1995,Graphic Design,39,70
2962,1995,H DVL-FAM,20,156
2963,1995,HLTH EDUC,1,12
2964,1995,HLTH PL AD,17,39
2965,1995,HR&FS A&ID,2,13
2966,1995,HU DEV&FAM,5,29
2967,1995,History,84,39
2968,1995,Horticulture,36,30
2969,1995,Industrial Design,57,20
2970,1995,Industrial Engineering,112,39
2971,1995,Italian,0,5
2972,1995,Journalism,9,21
2973,1995,Kinesiology,216,237
2974,1995,LAB&IN REL,32,77
2975,1995,LAS TCH MATH,2,4
2976,1995,Landscape Architecture,91,68
2977,1995,Law,375,262
2978,1995,Leisure Studies,108,121
2979,1995,Library & Information Science,76,159
2980,1995,Linguistics,30,51
2981,1995,MATSCI&ENG,66,6
2982,1995,METAL ENGR,45,7
2983,1995,MKT TEXT&A,4,68
2984,1995,MSPH IN C HLTH,0,15
2985,1995,MUS-VOICE,19,38
2986,1995,MUSIC(AMS),48,42
2987,1995,MUSIC-COMP,16,1
2988,1995,MUSIC-INST,41,65
2989,1995,MUSIC-OPEN,3,0
2990,1995,Materials Science & Engr,102,28
2991,1995,Mathematics,148,48
2992,1995,Mechanical Agriculture,63,0
2993,1995,Mechanical Engineering,904,126
2994,1995,Media Studies,11,18
2995,1995,Microbiology,51,28
2996,1995,Molecular & Integrative Physi,32,19
2997,1995,Music,59,89
2998,1995,Music Education,123,167
2999,1995,Music History,1,1
3000,1995,Neuroscience,25,8
3001,1995,News-Editorial,42,48
3002,1995,Nondegree,8,1
3003,1995,Nuclear Engineering,91,16
3004,1995,Nutritional Sciences,15,28
3005,1995,ORN HORT,49,35
3006,1995,PERFORM ST,5,4
3007,1995,PERSN AREA,1,0
3008,1995,PLANT PATH,17,6
3009,1995,PP/AS,34,2
3010,1995,PRE-JOURN,112,204
3011,1995,PRE-MED,138,155
3012,1995,PROG MANAG,6,12
3013,1995,Philosophy,34,10
3014,1995,Physics,290,22
3015,1995,Plant Biology,18,23
3016,1995,Political Science,45,17
3017,1995,Portuguese,2,3
3018,1995,Professional Pilot,113,38
3019,1995,Psychology,84,121
3020,1995,REES,3,3
3021,1995,REST MGMT,18,31
3022,1995,Regional Planning,17,8
3023,1995,Rehabilitation,5,27
3024,1995,SOC SCI SP,1,0
3025,1995,SOIL SCI,2,0
3026,1995,Secondary Education,13,11
3027,1995,Slavic Languages & Literature,8,12
3028,1995,Social Work,51,243
3029,1995,Sociology,17,33
3030,1995,Spanish,19,28
3031,1995,Special Education,13,109
3032,1995,Speech & Hearing Science,8,210
3033,1995,Speech Communication,27,36
3034,1995,Statistics,14,6
3035,1995,TCH BIOL,7,14
3036,1995,TCH CS,1,1
3037,1995,TCH ENGL,24,50
3038,1995,TCH ENGL IN MN,7,10
3039,1995,TCH ENGL OUT MN,16,39
3040,1995,TCH GEN SCIENCE,0,3
3041,1995,TCH KINES,0,1
3042,1995,TCH LIFE SCI,2,3
3043,1995,TCH PS CHEM,0,1
3044,1995,TCH SOC ST,20,13
3045,1995,TCH SOC ST IN,16,11
3046,1995,TCH SOC ST OUT,14,8
3047,1995,TCH SPEECH,0,5
3048,1995,TEACH CS,2,1
3049,1995,TECH ED INDUST,4,2
3050,1995,TECH ED LAW ENF,3,1
3051,1995,TEXT-APPRL,1,10
3052,1995,THER REC,1,1
3053,1995,TRANSITION,102,122
3054,1995,Teaching of Biological Science,4,8
3055,1995,Teaching of Chemistry,7,5
3056,1995,Teaching of Earth Science,0,4
3057,1995,Teaching of English Sec Lang,23,62
3058,1995,Teaching of French,0,9
3059,1995,Teaching of German,1,1
3060,1995,Teaching of Latin,2,1
3061,1995,Teaching of Mathematics,12,12
3062,1995,Teaching of Physics,1,1
3063,1995,Teaching of Spanish,4,32
3064,1995,Theatre,65,90
3065,1995,Theoretical & Applied Mechans,33,4
3066,1995,UG NON-DEG,0,2
3067,1995,UNASSIGNED,312,252
3068,1995,UNCLASS,133,163
3069,1995,UNCM FR&SO,101,101
3070,1995,Urban Planning,82,62
3071,1995,VMS - Veterinary Biosciences,16,14
3072,1995,VMS - Veterinary Pathobiology,20,15
3073,1995,VMS-Veterinary Clinical Medcne,9,10
3074,1995,Veterinary Medicine,108,237
3075,1996,Accountancy,551,542
3076,1996,Advertising,105,130
3077,1996,Aero & Astro Engineering,212,46
3078,1996,African American Studies,5,1
3079,1996,Agr & Environmental Cmc & Educ,5,4
3080,1996,Agricultural & Applied Econ,325,124
3081,1996,Agricultural Communications,27,50
3082,1996,Agricultural Education,18,19
3083,1996,Agricultural Engineering,159,30
3084,1996,Agricultural Sciences,23,16
3085,1996,Agronomy,108,44
3086,1996,Air Systems,2,0
3087,1996,Animal Sciences,222,319
3088,1996,Anthropology,27,48
3089,1996,Applied Mathematics,6,10
3090,1996,Architectural Studies,345,179
3091,1996,Architecture,127,80
3092,1996,Art Education,32,90
3093,1996,Art History,16,56
3094,1996,Art and Design,179,179
3095,1996,Asian Studies,12,20
3096,1996,Astronomy,15,7
3097,1996,Atmospheric Sciences,20,9
3098,1996,BIOCH,130,95
3099,1996,Biochemistry,51,44
3100,1996,Biology,70,59
3101,1996,Biophysics & Computnl Biology,24,15
3102,1996,Broadcast Journalism,28,50
3103,1996,Business Administration,848,608
3104,1996,CER ENGR,37,10
3105,1996,CERAMIC ENG,1,0
3106,1996,CERAMICS,1,1
3107,1996,CONSM ECON,20,15
3108,1996,CORE CURR,18,14
3109,1996,Chemical Engineering,315,149
3110,1996,Chemical Physics,8,1
3111,1996,Chemistry,292,147
3112,1996,Civil Engineering,772,201
3113,1996,Classical Philology,9,3
3114,1996,Classics,6,4
3115,1996,Communication,13,24
3116,1996,Community Health,32,100
3117,1996,Comparative Literature,12,20
3118,1996,Computer Engineering,537,37
3119,1996,Computer Science,840,144
3120,1996,Crafts,12,27
3121,1996,DIETETICS,2,89
3122,1996,Dance,5,55
3123,1996,ED POL ST,25,52
3124,1996,ED SEC&CON,30,48
3125,1996,EDUC ELEMENTARY,8,69
3126,1996,EDUC GEN,68,201
3127,1996,ENGR MECH,29,8
3128,1996,ENGR PHYS,56,15
3129,1996,ENV ENGR,48,12
3130,1996,ENV SCI,7,9
3131,1996,EXT EDUC,0,3
3132,1996,Early Childhood Education,1,57
3133,1996,Economics,180,78
3134,1996,Ed Organization and Leadership,50,77
3135,1996,Educ Voc Tech,33,59
3136,1996,Educational Psychology,37,83
3137,1996,Electrical Engineering,1274,195
3138,1996,Elementary Education,19,278
3139,1996,English,43,62
3140,1996,Entomology,22,13
3141,1996,FAM&CON EC,3,4
3142,1996,Finance,450,214
3143,1996,Food Science & Human Nutrition,56,131
3144,1996,Forestry,89,88
3145,1996,French,14,31
3146,1996,GEN CURR,1172,1337
3147,1996,GEN ENGR,385,127
3148,1996,Geography,27,16
3149,1996,Geology,37,23
3150,1996,German,15,20
3151,1996,Graphic Design,40,74
3152,1996,H DVL-FAM,13,152
3153,1996,HEALTH&SAF,0,1
3154,1996,HLTH EDUC,2,14
3155,1996,HLTH PL AD,17,43
3156,1996,HR&FS A&ID,1,8
3157,1996,HU DEV&FAM,8,24
3158,1996,History,80,46
3159,1996,Horticulture,50,31
3160,1996,Industrial Design,62,20
3161,1996,Industrial Engineering,102,54
3162,1996,Italian,0,6
3163,1996,Journalism,12,14
3164,1996,Kinesiology,211,266
3165,1996,LAB&IN REL,44,79
3166,1996,LAS TCH MATH,1,2
3167,1996,Landscape Architecture,84,52
3168,1996,Law,370,241
3169,1996,Leisure Studies,110,132
3170,1996,Library & Information Science,84,156
3171,1996,Linguistics,23,45
3172,1996,MATSCI&ENG,102,21
3173,1996,METAL ENGR,32,4
3174,1996,MKT TEXT&A,6,72
3175,1996,MSPH IN C HLTH,0,13
3176,1996,MUS-VOICE,13,32
3177,1996,MUSIC(AMS),49,55
3178,1996,MUSIC-COMP,9,0
3179,1996,MUSIC-INST,40,70
3180,1996,MUSIC-OPEN,1,1
3181,1996,Materials Science & Engr,90,21
3182,1996,Mathematics,149,46
3183,1996,Mechanical Agriculture,68,0
3184,1996,Mechanical Engineering,894,135
3185,1996,Media Studies,14,12
3186,1996,Microbiology,36,25
3187,1996,Molecular & Integrative Physi,36,18
3188,1996,Music,60,84
3189,1996,Music Education,136,188
3190,1996,Music History,2,1
3191,1996,Neuroscience,26,8
3192,1996,News-Editorial,42,50
3193,1996,Nondegree,5,0
3194,1996,Nuclear Engineering,88,17
3195,1996,Nutritional Sciences,18,29
3196,1996,ORN HORT,46,41
3197,1996,PARK & NR MGMT,1,2
3198,1996,PERFORM ST,5,7
3199,1996,PLANT PATH,18,5
3200,1996,PP/AS,20,1
3201,1996,PRE-JOURN,131,232
3202,1996,PRE-MED,122,142
3203,1996,PROG MANAG,1,2
3204,1996,Philosophy,30,9
3205,1996,Physics,257,17
3206,1996,Plant Biology,19,21
3207,1996,Political Science,32,15
3208,1996,Portuguese,2,3
3209,1996,Professional Pilot,119,31
3210,1996,Psychology,84,107
3211,1996,REES,3,4
3212,1996,REST MGMT,27,33
3213,1996,"Recreation, Sport, and Tourism ",9,8
3214,1996,Regional Planning,11,5
3215,1996,Rehabilitation,5,20
3216,1996,Secondary & Continuing Educ,14,12
3217,1996,Secondary Education,8,14
3218,1996,Slavic Languages & Literature,7,9
3219,1996,Social Work,41,235
3220,1996,Sociology,11,32
3221,1996,Spanish,15,33
3222,1996,Special Education,14,96
3223,1996,Speech & Hearing Science,9,215
3224,1996,Speech Communication,23,30
3225,1996,Statistics,10,9
3226,1996,TCH BIOL,7,13
3227,1996,TCH CS,0,1
3228,1996,TCH ENGL,14,27
3229,1996,TCH ENGL IN MN,5,11
3230,1996,TCH ENGL OUT MN,10,31
3231,1996,TCH GEN SCIENCE,2,5
3232,1996,TCH KINES,0,1
3233,1996,TCH LIFE SCI,1,3
3234,1996,TCH PS CHEM,0,3
3235,1996,TCH PS PHYSICS,2,0
3236,1996,TCH SOC ST,13,13
3237,1996,TCH SOC ST IN,20,7
3238,1996,TCH SOC ST OUT,18,10
3239,1996,TCH SPEECH,0,3
3240,1996,TEACH CS,1,0
3241,1996,TECH ED INDUST,3,0
3242,1996,TECH ED LAW ENF,1,1
3243,1996,TEXT-APPRL,0,5
3244,1996,THER REC,0,1
3245,1996,TRANSITION,103,123
3246,1996,Teaching of Biological Science,3,5
3247,1996,Teaching of Chemistry,6,5
3248,1996,Teaching of Earth Science,0,2
3249,1996,Teaching of English Sec Lang,24,61
3250,1996,Teaching of French,3,7
3251,1996,Teaching of German,1,4
3252,1996,Teaching of Latin,1,1
3253,1996,Teaching of Mathematics,12,15
3254,1996,Teaching of Physics,3,1
3255,1996,Teaching of Spanish,1,26
3256,1996,Theatre,76,86
3257,1996,Theoretical & Applied Mechans,35,6
3258,1996,UG NON-DEG,0,2
3259,1996,UNASSIGNED,330,237
3260,1996,UNCLASS,144,156
3261,1996,UNCM FR&SO,83,95
3262,1996,Urban Planning,78,62
3263,1996,VMS - Veterinary Biosciences,11,7
3264,1996,VMS - Veterinary Pathobiology,21,17
3265,1996,VMS-Veterinary Clinical Medcne,12,11
3266,1996,Veterinary Medicine,102,251
3267,1997,Accountancy,511,485
3268,1997,Advertising,113,160
3269,1997,Aero & Astro Engineering,225,54
3270,1997,African American Studies,6,2
3271,1997,Agr & Consumer Economics,130,51
3272,1997,Agr & Environmental Cmc & Educ,21,42
3273,1997,Agr Engineering & Agr Science,31,14
3274,1997,Agricultural & Applied Econ,185,61
3275,1997,Agricultural Communications,14,32
3276,1997,Agricultural Education,4,8
3277,1997,Agricultural Engineering,129,31
3278,1997,Agricultural Sciences,11,4
3279,1997,Agronomy,76,32
3280,1997,Air Systems,1,0
3281,1997,Animal Sciences,205,344
3282,1997,Anthropology,27,50
3283,1997,Applied Mathematics,9,9
3284,1997,Architectural Studies,319,196
3285,1997,Architecture,118,69
3286,1997,Art Education,23,87
3287,1997,Art History,15,51
3288,1997,Art and Design,422,166
3289,1997,Asian Studies,8,14
3290,1997,Astronomy,12,6
3291,1997,Atmospheric Sciences,23,10
3292,1997,BIOCH,103,97
3293,1997,Biochemistry,48,35
3294,1997,Biology,63,52
3295,1997,Biophysics & Computnl Biology,32,16
3296,1997,Broadcast Journalism,22,54
3297,1997,Business Administration,824,627
3298,1997,CBA NON-DEGREE,6,6
3299,1997,CER ENGR,22,5
3300,1997,CFTM-CNSMR&TXTL,4,63
3301,1997,CFTM-MKT&PRICE,10,2
3302,1997,CONSM ECON,2,4
3303,1997,CORE CURR,6,3
3304,1997,Chemical Engineering,287,164
3305,1997,Chemical Physics,6,1
3306,1997,Chemistry,262,153
3307,1997,Civil Engineering,710,208
3308,1997,Classical Philology,7,1
3309,1997,Classics,7,3
3310,1997,Communication,14,22
3311,1997,Community Health,22,70
3312,1997,Comparative Literature,10,26
3313,1997,Computer Engineering,545,46
3314,1997,Computer Science,903,145
3315,1997,Crafts,16,24
3316,1997,Crop Sciences,33,15
3317,1997,DIETETICS,1,44
3318,1997,Dance,7,61
3319,1997,ED POL ST,22,43
3320,1997,ED SEC&CON,23,43
3321,1997,EDUC ELEMENTARY,8,69
3322,1997,EDUC GEN,33,185
3323,1997,ENGR MECH,33,2
3324,1997,ENGR PHYS,55,11
3325,1997,ENV ENGR,51,19
3326,1997,ENV SCI,8,6
3327,1997,Early Childhood Education,1,52
3328,1997,Economics,153,82
3329,1997,Ed Organization and Leadership,51,79
3330,1997,Educ Voc Tech,31,52
3331,1997,Educational Psychology,33,80
3332,1997,Electrical Engineering,1242,177
3333,1997,Elementary Education,19,211
3334,1997,English,48,72
3335,1997,Entomology,18,11
3336,1997,Executive MBA Program,24,9
3337,1997,FAM&CON EC,2,5
3338,1997,Finance,522,239
3339,1997,Food Science & Human Nutrition,85,193
3340,1997,Forestry,68,58
3341,1997,French,11,35
3342,1997,GEN CURR,1093,1279
3343,1997,GEN ENGR,318,132
3344,1997,Geography,22,16
3345,1997,Geology,32,19
3346,1997,German,9,17
3347,1997,Graphic Design,47,80
3348,1997,H DVL-FAM,5,106
3349,1997,HDFS-CH&AD DEV,3,46
3350,1997,HDFS-FS,2,15
3351,1997,HLTH EDUC,5,48
3352,1997,HLTH PL AD,30,81
3353,1997,HORT -- P&M,19,20
3354,1997,HORT--HORT SCI,3,4
3355,1997,HR&FS A&ID,1,6
3356,1997,HU DEV&FAM,6,22
3357,1997,History,78,38
3358,1997,Horticulture,65,41
3359,1997,INT'L MSBA,2,0
3360,1997,IRCE-CONS EC&F,18,14
3361,1997,IRCE-E&NR MGMT,2,2
3362,1997,IRCE-INDCURRIC,7,4
3363,1997,"IRCE-POL,TRD,DV",6,4
3364,1997,Industrial Design,57,25
3365,1997,Industrial Engineering,114,56
3366,1997,Italian,0,7
3367,1997,Journalism,13,11
3368,1997,Kinesiology,228,269
3369,1997,LAB&IN REL,49,68
3370,1997,LAS TCH MATH,4,5
3371,1997,LATIN AMER ST,1,0
3372,1997,Landscape Architecture,83,52
3373,1997,Law,364,250
3374,1997,Leisure Studies,71,74
3375,1997,Library & Information Science,77,159
3376,1997,Linguistics,16,39
3377,1997,MATSCI&ENG,119,29
3378,1997,METAL ENGR,21,1
3379,1997,MKT TEXT&A,0,22
