Fall,College,Major Name,Total
2016,Media,News-Editorial,37
2016,Social Work,Social Work,37
2016,Engineering,Agricultural & Biological Engr,38
2016,LAS,Cell and Developmental Biology,38
2016,Fine and Applied Arts,Music,38
2016,Graduate,Nondegree,38
2016,LAS,"Earth, Soc, Env Sustainability ",39
2016,Business,Business Administration,40
2016,Engineering,Materials Science & Engr,40
2016,Engineering,"Nuclear, Plasma, Radiolgc Engr ",40
2016,Education,"Educ Policy, Orgzn & Leadrshp ",41
2016,Engineering,Industrial Engineering,41
2016,LAS,Statistics,41
2016,Engineering,Theoretical & Applied Mechans,41
2016,iSchool,Information Management,42
2016,ACES,Agric Leadership & Sci Educ,43
2016,Media,Communications and Media,45
2016,LAS,E Asian Languages & Cultures,45
2016,LAS,Molecular and Cellular Biology,45
2016,LAS,Sociology,45
2016,ACES,Crop Sciences,46
2016,ACES,Natural Resrcs & Environ Sci,46
2016,LN,Nondegree-CE,46
2016,Fine and Applied Arts,Theatre,46
2016,Fine and Applied Arts,Urban Planning,46
2016,ACES,Natural Res & Env Sciences,47
2016,Business,Business Administration,48
2016,ACES,Crop Sciences,48
2016,Business,Information Sys & Info Tech,48
2016,ACES,Agr & Consumer Economics,49
2016,ACES,Crop Sciences,49
2016,ACES,Food Science & Human Nutrition,49
2016,ACES,Human Development & Family St,49
2016,Applied Health Sciences,Interdisciplinary Health Sci,49
2016,LAS,Political Science,49
2016,Education,Actuarial Science,50
2016,Engineering,Environ Engr in Civil Engr,50
2016,iSchool,Library & Information Science,50
2016,LAS,Statistics,50
2016,LAS,"Earth, Soc, Env Sustainability ",51
2016,ACES,Animal Sciences,52
2016,LAS,Computer Sci & Linguistics,52
2016,Applied Health Sciences,Speech & Hearing Science,52
2016,Applied Health Sciences,Kinesiology,54
2016,LAS,Microbiology,55
2016,Fine and Applied Arts,Urban Planning,55
2016,ACES,Agricultural & Applied Econ,56
2016,LAS,Mathematics,56
2016,LAS,Economics,57
2016,LAS,Statistics,57
2016,ACES,Agr & Consumer Economics,58
2016,Engineering,Bioengineering,58
2016,Media,Broadcast Journalism,58
2016,LAS,Atmospheric Sciences,59
2016,Fine and Applied Arts,Landscape Architecture,59
2016,Law,Law,59
2016,ACES,Crop Sciences,60
2016,Education,Curriculum and Instruction,60
2016,Fine and Applied Arts,Music,60
2016,Fine and Applied Arts,Landscape Architecture,61
2016,Fine and Applied Arts,Theatre,61
2016,Education,Anthropology,62
2016,ACES,Natural Resrcs & Environ Sci,63
2016,LAS,Biochemistry,64
2016,Applied Health Sciences,Community Health,64
2016,Engineering,Computer Science,64
2016,Fine and Applied Arts,Dance,64
2016,LAS,English,64
2016,Applied Health Sciences,"Recreation, Sport, and Tourism ",64
2016,LAS,Neuroscience,66
2016,LAS,Philosophy,66
2016,ACES,Agr & Consumer Economics,67
2016,Engineering,Electrical & Computer Engr,68
2016,Engineering,Environ Engr in Civil Engr,68
2016,Business,Supply Chain Management,68
2016,Engineering,Aerospace Engineering,69
2016,ACES,Animal Sciences,70
2016,Applied Health Sciences,Interdisciplinary Health Sci,70
2016,Engineering,"Nuclear, Plasma, Radiolgc Engr ",72
2016,Applied Health Sciences,Speech & Hearing Science,72
2016,LAS,Linguistics,73
2016,Engineering,Engineering Undeclared,75
2016,Education,Anthropology,75
2016,ACES,Agr & Consumer Economics,77
2016,LAS,Astronomy,78
2016,Fine and Applied Arts,Instrumental Music,78
2016,ACES,Food Science & Human Nutrition,79
2016,ACES,Natural Resrcs & Environ Sci,80
2016,Engineering,"Nuclear, Plasma, Radiolgc Engr ",81
2016,LAS,Spanish,82
2016,LAS,Statistics,82
2016,LAS,Creative Writing,84
2016,LAS,History,84
2016,LAS,Molecular and Cellular Biology,85
2016,Applied Health Sciences,Interdisciplinary Health Sci,86
2016,Education,Educational Policy Studies,89
2016,LAS,Chemical Engineering,92
2016,LAS,Physics,94
2016,Business,Business Administration (MBA),96
2016,ACES,Agr & Consumer Economics,97
2016,Engineering,Aerospace Engineering,98
2016,Engineering,Computer Science,98
2016,Business,Nondegree,98
2016,ACES,Agricultural & Biological Engr,101
2016,Social Work,Social Work,101
2016,ACES,Agr & Consumer Economics,105
2016,ACES,Food Science & Human Nutrition,105
2016,Applied Health Sciences,Community Health,107
2016,Business,Marketing,112
2016,LAS,Political Science,112
2016,Fine and Applied Arts,Music Education,113
2016,LAS,Economics,114
2016,LAS,LAS - Undeclared,114
2016,ACES,Nondegree,115
2016,Business,Marketing,118
2016,Business,Technology Management,118
2016,Applied Health Sciences,Community Health,120
2016,Engineering,Financial Engineering,121
2016,Education,Special Education,121
2016,Fine and Applied Arts,Architecture,122
2016,Business,Business Administration (MBA),122
2016,LAS,Psychology,124
2016,Engineering,Computer Science,125
2016,Fine and Applied Arts,Music,129
2016,LAS,General Curriculum,134
2016,LAS,Statistics & Computer Science,135
2016,LAS,Economics,136
2016,Engineering,Engineering Mechanics,137
2016,LAS,Psychology,141
2016,ACES,Food Science & Human Nutrition,142
2016,ACES,Human Development & Family St,142
2016,LAS,Sociology,150
2016,Engineering,Mechanical Engineering,152
2016,Education,Accountancy,153
2016,Engineering,Materials Science & Engr,156
2016,LAS,Global Studies,157
2016,Fine and Applied Arts,Graphic Design,159
2016,Applied Health Sciences,"Recreation, Sport, and Tourism ",161
2016,ACES,Agr & Consumer Economics,162
2016,LAS,Mathematics,162
2016,LAS,Biochemistry,172
2016,Labor and Industrial Relations,Human Res & Industrial Rels,173
2016,Business,Finance,175
2016,Applied Health Sciences,Speech & Hearing Science,178
2016,LAS,Statistics,185
2016,Engineering,Civil Engineering,186
2016,Fine and Applied Arts,Industrial Design,186
2016,Engineering,Mechanical Engineering,187
2016,LAS,History,190
2016,Engineering,Nondegree,194
2016,iSchool,Library & Information Science,195
2016,Social Work,,198
2016,Media,Journalism,201
2016,LAS,Nondegree,202
2016,Engineering,General Engineering,219
2016,Engineering,Engineering Physics,226
2016,Engineering,Electrical & Computer Engr,238
2016,LAS,Chemistry,239
2016,Education,Elementary Education,242
2016,Education,Accountancy,243
2016,Engineering,Electrical & Computer Engr,267
2016,Social Work,Social Work,267
2016,Engineering,Materials Science & Engr,271
2016,LAS,Chemistry,273
2016,Engineering,Bioengineering,274
2016,Engineering,Industrial Engineering,274
2016,Applied Health Sciences,Community Health,280
2016,Engineering,Physics,280
2016,LAS,Physics,284
2016,LAS,Chemistry,292
2016,Education,Actuarial Science,293
2016,LAS,English,293
2016,LAS,Math & Computer Science,300
2016,Engineering,Computer Science,319
2016,LAS,Integrative Biology,349
2016,Engineering,Civil Engineering,375
2016,ACES,Animal Sciences,415
2016,Fine and Applied Arts,Architectural Studies,416
2016,Law,Law,432
2016,LAS,Political Science,453
2016,LAS,Mathematics,462
2016,Engineering,Aerospace Engineering,502
2016,Business,Finance,526
2016,VetMed,Veterinary Medicine,526
2016,Applied Health Sciences,Kinesiology,546
2016,Education,Advertising,563
2016,LAS,Communication,676
2016,LAS,Chemical Engineering,685
2016,LAS,Biology,706
2016,Engineering,Civil Engineering,757
2016,LAS,Molecular and Cellular Biology,858
2016,LAS,Economics,887
2016,Engineering,Mechanical Engineering,897
2016,Education,Accountancy,916
2016,Business,Curric Unassigned,1015
2016,Engineering,Computer Science,1070
2016,Engineering,Electrical Engineering,1151
2016,Engineering,Computer Engineering,1195
2016,LAS,Psychology,1269
2016,DGS,Undeclared,3000
2017,Engineering,Aerospace Engineering,1
2017,ACES,Agr & Consumer Economics,1
2017,Fine and Applied Arts,Architectural Studies,1
2017,Fine and Applied Arts,Art Education,1
2017,LAS,Astronomy,1
2017,LAS,Atmospheric Sciences,1
2017,LAS,Biochemistry,1
2017,iSchool,Bioinformatics,1
2017,Engineering,Bioinstrumentation,1
2017,LAS,Biology,1
2017,LAS,Biology,1
2017,LAS,Biophysics & Quant Biology,1
2017,Engineering,Civil Engineering,1
2017,LAS,Classics,1
2017,LAS,Classics,1
2017,LAS,Classics,1
2017,LAS,Classics,1
2017,LAS,Computer Sci & Chemistry,1
2017,LAS,Computer Sci & Linguistics,1
2017,Engineering,Computer Science,1
2017,Fine and Applied Arts,Crafts,1
2017,ACES,Crop Sciences,1
2017,Education,Curriculum and Instruction,1
2017,Education,Curriculum and Instruction,1
2017,Education,Curriculum and Instruction,1
2017,Education,Curriculum and Instruction,1
2017,Education,Early Childhood Education,1
2017,LAS,"Earth, Soc, Env Sustainability ",1
2017,LAS,Economics,1
2017,Education,Ed Organization and Leadership,1
2017,Education,Ed Organization and Leadership,1
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1
2017,Education,"Educ Policy, Orgzn & Leadrshp ",1
2017,Education,Educational Policy Studies,1
2017,Education,Educational Psychology,1
2017,Education,Educational Psychology,1
2017,Education,Elementary Education,1
2017,Education,Accountancy,1
2017,LAS,English,1
2017,Engineering,Environ Science in Civil Engr,1
2017,Education,Anthropology,1
2017,Education,Anthropology,1
2017,Education,Anthropology,1
2017,LAS,French,1
2017,LAS,French,1
2017,LAS,Geology,1
2017,LAS,Germanic Lang & Lit,1
2017,LAS,Germanic Lang & Lit,1
2017,LAS,Germanic Lang & Lit,1
2017,LAS,History,1
2017,LAS,History of Art,1
2017,ACES,Horticulture,1
2017,ACES,Human & Community Development,1
2017,Education,Human Resource Education,1
2017,Education,Human Resource Education,1
2017,LAS,Integrative Biology,1
2017,LAS,Interdisciplinary,1
2017,LAS,Interdisciplinary,1
2017,LAS,Interdisciplinary,1
2017,Media,Journalism,1
2017,LAS,Latin American Studies,1
2017,Law,Law,1
2017,LAS,Linguistics,1
2017,LAS,Linguistics,1
2017,Engineering,Materials Science & Engr,1
2017,LAS,Mathematics,1
2017,Fine and Applied Arts,Music,1
2017,Fine and Applied Arts,Music,1
2017,Fine and Applied Arts,Musicology,1
2017,ACES,Natural Resrcs & Environ Sci,1
2017,LAS,Neuroscience,1
2017,Engineering,"Nuclear, Plasma, Radiolgc Engr ",1
2017,Engineering,"Nuclear, Plasma, Radiolgc Engr ",1
2017,Business,Operations Management,1
2017,Engineering,Physics,1
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",1
2017,LAS,Religion,1
2017,LAS,Religion,1
2017,LAS,Rhetoric,1
2017,LAS,"Russian, E Eur, Eurasian St ",1
2017,LAS,Slavic Studies,1
2017,Social Work,Social Work,1
2017,Social Work,Social Work,1
2017,Social Work,Social Work,1
2017,Social Work,Social Work,1
2017,LAS,Spanish,1
2017,LAS,Teaching of English Sec Lang,1
2017,LAS,Teaching of Latin,1
2017,Fine and Applied Arts,Theatre,1
2017,Social Work,,1
2017,Engineering,Aerospace Engineering,2
2017,Media,Agricultural Communications,2
2017,ACES,Animal Sciences,2
2017,Fine and Applied Arts,Architectural Studies,2
2017,Fine and Applied Arts,Art Education,2
2017,LAS,Asian American Studies,2
2017,LAS,Astronomy,2
2017,ACES,Bioenergy,2
2017,Engineering,Bioengineering,2
2017,LAS,Chemical Engineering,2
2017,LAS,Chemistry,2
2017,LAS,Classics,2
2017,LAS,Classics,2
2017,Media,Communications,2
2017,LAS,Comparative Literature,2
2017,LAS,Computer Sci & Astronomy,2
2017,ACES,Crop Sciences,2
2017,Education,Curriculum and Instruction,2
2017,Fine and Applied Arts,Dance,2
2017,Education,Early Childhood Education,2
2017,Education,Early Childhood Education,2
2017,Education,Early Childhood Education,2
2017,Education,Early Childhood Education,2
2017,LAS,Economics,2
2017,Education,Ed Organization and Leadership,2
2017,Education,"Educ Policy, Orgzn & Leadrshp ",2
2017,Education,"Educ Policy, Orgzn & Leadrshp ",2
2017,Education,"Educ Policy, Orgzn & Leadrshp ",2
2017,Education,"Educ Policy, Orgzn & Leadrshp ",2
2017,Education,"Educ Policy, Orgzn & Leadrshp ",2
2017,Education,"Educ Policy, Orgzn & Leadrshp ",2
2017,Education,Educational Policy Studies,2
2017,Engineering,Electrical & Computer Engr,2
2017,Education,Accountancy,2
2017,LAS,English,2
2017,Engineering,Environ Engr in Civil Engr,2
2017,LAS,French,2
2017,LAS,Geography & Geographic Info Sc,2
2017,LAS,Geology,2
2017,LAS,German,2
2017,LAS,Germanic Lang & Lit,2
2017,ACES,Horticulture,2
2017,LAS,Italian,2
2017,LAS,Latin American Studies,2
2017,Law,Law,2
2017,LAS,Mathematics,2
2017,LAS,Mathematics,2
2017,Fine and Applied Arts,Music,2
2017,Fine and Applied Arts,Music,2
2017,Fine and Applied Arts,Musicology,2
2017,ACES,Natural Resrcs & Environ Sci,2
2017,Engineering,Nuclear Engineering,2
2017,Engineering,"Nuclear, Plasma, Radiolgc Engr ",2
2017,LAS,Psychology,2
2017,LAS,Psychology,2
2017,Fine and Applied Arts,Sculpture,2
2017,Education,Secondary Education,2
2017,Social Work,Social Work,2
2017,Social Work,Social Work,2
2017,Social Work,Social Work,2
2017,Education,Special Education,2
2017,LAS,Teaching of Chemistry,2
2017,LAS,Teaching of Mathematics,2
2017,Fine and Applied Arts,Theatre,2
2017,Engineering,Theoretical & Applied Mechans,2
2017,Social Work,,2
2017,Fine and Applied Arts,Urban Studies & Planning,2
2017,VetMed,Veterinary Medicine,2
2017,VetMed,VMS - Comparative Biosciences,2
2017,Engineering,Aerospace Engineering,3
2017,LAS,African Studies,3
2017,Fine and Applied Arts,Art History,3
2017,ACES,Bioinformatics,3
2017,LAS,Chemical Engineering,3
2017,LAS,Chemistry,3
2017,Education,Early Childhood Education,3
2017,LAS,"Earth, Soc, Env Sustainability ",3
2017,Education,"Educ Policy, Orgzn & Leadrshp ",3
2017,Education,"Educ Policy, Orgzn & Leadrshp ",3
2017,Education,"Educ Policy, Orgzn & Leadrshp ",3
2017,Education,"Educ Policy, Orgzn & Leadrshp ",3
2017,Education,"Educ Policy, Orgzn & Leadrshp ",3
2017,Education,"Educ Policy, Orgzn & Leadrshp ",3
2017,Education,Elementary Education,3
2017,LAS,English,3
2017,Education,Anthropology,3
2017,Engineering,General Engineering,3
2017,LAS,Geography,3
2017,LAS,Geology,3
2017,LAS,German,3
2017,Engineering,Industrial Engineering,3
2017,Business,Information Systems,3
2017,LAS,Italian,3
2017,LAS,Italian,3
2017,LAS,Latina/Latino Studies,3
2017,Education,Learning and Education Studies,3
2017,Engineering,Materials Science & Engr,3
2017,Fine and Applied Arts,Music,3
2017,Fine and Applied Arts,Music,3
2017,Fine and Applied Arts,Music,3
2017,LAS,Plant Biology,3
2017,LAS,Psychology,3
2017,LAS,Psychology,3
2017,Applied Health Sciences,Rehabilitation,3
2017,LAS,S Asian & Middle Eastern St,3
2017,Social Work,Social Work,3
2017,Social Work,Social Work,3
2017,LAS,Spanish,3
2017,LAS,Speech Communication,3
2017,LAS,Teaching of Spanish,3
2017,Fine and Applied Arts,Theatre,3
2017,Social Work,,3
2017,Engineering,Agricultural & Biological Engr,4
2017,Fine and Applied Arts,Art and Design,4
2017,LAS,Biology,4
2017,ACES,Bioprocessing and Bioenergy,4
2017,LAS,Chemistry,4
2017,LAS,Comparative Literature,4
2017,ACES,Crop Sciences,4
2017,Education,Curriculum and Instruction,4
2017,LAS,"Ecol, Evol, Conservation Biol ",4
2017,Education,Ed Organization and Leadership,4
2017,Education,"Educ Policy, Orgzn & Leadrshp ",4
2017,Education,"Educ Policy, Orgzn & Leadrshp ",4
2017,Education,"Educ Policy, Orgzn & Leadrshp ",4
2017,Engineering,Engineering,4
2017,Education,Anthropology,4
2017,LAS,Geology,4
2017,LAS,Linguistics,4
2017,LAS,Math & Computer Science,4
2017,LAS,Mathematics,4
2017,Education,Middle Grades Education,4
2017,Fine and Applied Arts,Music,4
2017,Fine and Applied Arts,Music,4
2017,Education,Nondegree,4
2017,NB,Nondegree,4
2017,Engineering,Physics,4
2017,LAS,Statistics,4
2017,ACES,Agricultural Communications,5
2017,Media,Agricultural Communications,5
2017,Fine and Applied Arts,Art and Design,5
2017,Fine and Applied Arts,Art and Design,5
2017,Fine and Applied Arts,Art and Design,5
2017,LAS,Classics,5
2017,Fine and Applied Arts,Crafts,5
2017,LAS,E Asian Languages & Cultures,5
2017,Education,Early Childhood Education,5
2017,LAS,"Earth, Soc, Env Sustainability ",5
2017,Education,Ed Organization and Leadership,5
2017,Education,"Educ Policy, Orgzn & Leadrshp ",5
2017,Education,Elementary Education,5
2017,LAS,Geology,5
2017,LAS,Geology,5
2017,iSchool,Library & Information Science,5
2017,Engineering,Materials Science & Engr,5
2017,LAS,Mathematics,5
2017,Engineering,Mechanical Engineering,5
2017,Media,News-Editorial,5
2017,LAS,Psychology,5
2017,Education,Secondary Education,5
2017,Fine and Applied Arts,Theatre,5
2017,Media,Agricultural Communications,6
2017,Fine and Applied Arts,Art Education,6
2017,Engineering,Bioinformatics,6
2017,LAS,Chemical Physics,6
2017,Engineering,Computer Science,6
2017,ACES,Crop Sciences,6
2017,Education,Early Childhood Education,6
2017,Education,Early Childhood Education,6
2017,LAS,"Earth, Soc, Env Sustainability ",6
2017,LAS,"Earth, Soc, Env Sustainability ",6
2017,Education,Ed Organization and Leadership,6
2017,Education,"Educ Policy, Orgzn & Leadrshp ",6
2017,Education,"Educ Policy, Orgzn & Leadrshp ",6
2017,Education,ACES Undeclared,6
2017,LAS,French,6
2017,Media,Journalism,6
2017,iSchool,Library & Information Science,6
2017,Business,Management,6
2017,Engineering,Mechanical Engineering,6
2017,Fine and Applied Arts,Music,6
2017,Fine and Applied Arts,Music Education,6
2017,Fine and Applied Arts,Open Studies,6
2017,LAS,Psychology,6
2017,LAS,"Russian, E Eur, Eurasian St ",6
2017,Education,Secondary Education,6
2017,Education,Secondary Education,6
2017,Social Work,Social Work,6
2017,LAS,Spanish,6
2017,Fine and Applied Arts,Theatre,6
2017,Fine and Applied Arts,Art and Design,7
2017,LAS,Comparative Literature,7
2017,LAS,Creative Writing,7
2017,Education,"Educ Policy, Orgzn & Leadrshp ",7
2017,LAS,French,7
2017,LAS,French,7
2017,LAS,German,7
2017,Fine and Applied Arts,History of Art,7
2017,Education,Human Resource Education,7
2017,Law,Law,7
2017,Education,Middle Grades Education,7
2017,LAS,Psychology,7
2017,LAS,Psychology,7
2017,Social Work,Social Work,7
2017,Engineering,Systems & Entrepreneurial Engr,7
2017,Fine and Applied Arts,Theatre,7
2017,Fine and Applied Arts,Urban Planning,7
2017,ACES,Agricultural Education,8
2017,Engineering,Bioengineering,8
2017,Engineering,Bioengineering,8
2017,Education,"Educ Policy, Orgzn & Leadrshp ",8
2017,LAS,Individual Plans of Study,8
2017,Applied Health Sciences,Kinesiology,8
2017,LAS,Mathematics,8
2017,Education,Middle Grades Education,8
2017,LAS,Molecular and Cellular Biology,8
2017,LAS,Philosophy,8
2017,LAS,Physics,8
2017,LAS,Psychological Science,8
2017,LAS,Religion,8
2017,Social Work,Social Work,8
2017,LAS,Spanish,8
2017,Fine and Applied Arts,Urban Studies & Planning,8
2017,Engineering,Agricultural & Biological Engr,9
2017,Education,"Educ Policy, Orgzn & Leadrshp ",9
2017,Education,"Educ Policy, Orgzn & Leadrshp ",9
2017,Education,"Educ Policy, Orgzn & Leadrshp ",9
2017,LAS,Entomology,9
2017,LAS,Geology,9
2017,Education,Learning and Education Studies,9
2017,Fine and Applied Arts,Music,9
2017,Fine and Applied Arts,Music,9
2017,Fine and Applied Arts,Music,9
2017,Fine and Applied Arts,Music Composition,9
2017,Engineering,"Nuclear, Plasma, Radiolgc Engr ",9
2017,LAS,"Russian, E Eur, Eurasian St ",9
2017,Applied Health Sciences,Speech & Hearing Science,9
2017,Engineering,Theoretical & Applied Mechans,9
2017,Engineering,Agricultural & Biological Engr,10
2017,ACES,Agricultural Communications,10
2017,Engineering,Bioengineering,10
2017,LAS,Comparative Literature,10
2017,Fine and Applied Arts,Dance,10
2017,LAS,European Union Studies,10
2017,LAS,Integrative Biology,10
2017,LAS,Latina/Latino Studies,10
2017,Fine and Applied Arts,Music Education,10
2017,LAS,Spanish,10
2017,Education,Special Education,10
2017,Applied Health Sciences,Speech & Hearing Science,10
2017,Fine and Applied Arts,Theatre,10
2017,Fine and Applied Arts,Theatre,10
2017,ACES,Agricultural Communications,11
2017,Engineering,Bioengineering,11
2017,Business,Business Process Management,11
2017,LAS,Classical Philology,11
2017,LAS,"Earth, Soc, Env Sustainability ",11
2017,LAS,East Asian Studies,11
2017,LAS,Geography & Geographic Info Sc,11
2017,iSchool,Information Management,11
2017,Engineering,Mechanical Engineering,11
2017,LAS,Psychology,11
2017,Applied Health Sciences,Speech & Hearing Science,11
2017,VetMed,VMS - Pathobiology,11
2017,Fine and Applied Arts,Architecture,12
2017,Media,Broadcast Journalism,12
2017,LAS,Communication,12
2017,Applied Health Sciences,Community Health,12
2017,Education,"Educ Policy, Orgzn & Leadrshp ",12
2017,Education,"Educ Policy, Orgzn & Leadrshp ",12
2017,ACES,Food Science & Human Nutrition,12
2017,LAS,French,12
2017,Education,Human Resource Education,12
2017,Business,Management,12
2017,LAS,Mathematics,12
2017,LAS,Mathematics,12
2017,Fine and Applied Arts,Music,12
2017,LAS,Chemical Engineering,13
2017,Education,"Educ Policy, Orgzn & Leadrshp ",13
2017,ACES,Food Science & Human Nutrition,13
2017,LAS,Gender and Women's Studies,13
2017,Education,Learning and Education Studies,13
2017,LAS,Sociology,13
2017,LAS,Statistics & Computer Science,13
2017,ACES,Agricultural Production,14
2017,LAS,Biology,14
2017,Education,Educational Psychology,14
2017,Fine and Applied Arts,Landscape Architecture,14
2017,Engineering,Materials Science & Engr,14
2017,Engineering,Mechanical Engineering,14
2017,Business,Supply Chain Management,14
2017,LAS,Translation and Interpreting,14
2017,LAS,Translation and Interpreting,14
2017,Fine and Applied Arts,Urban Studies & Planning,14
2017,Fine and Applied Arts,Art and Design,15
2017,ACES,Crop Sciences,15
2017,Education,Ed Organization and Leadership,15
2017,Education,African American Studies,15
2017,LAS,History of Art,15
2017,Education,Learning and Education Studies,15
2017,Engineering,Materials Science & Engr,15
2017,LAS,Mathematics,15
2017,Fine and Applied Arts,Music Education,15
2017,LAS,Physics,15
2017,Fine and Applied Arts,Regional Planning,15
2017,LAS,Slavic Languages & Literature,15
2017,Applied Health Sciences,Speech & Hearing Science,15
2017,VetMed,VMS - Comparative Biosciences,15
2017,ACES,Agr & Consumer Economics,16
2017,Fine and Applied Arts,Art History,16
2017,LAS,Biophysics & Computnl Biology,16
2017,LAS,Creative Writing,16
2017,Education,Accountancy,16
2017,Education,Advertising,16
2017,Labor and Industrial Relations,Human Res & Industrial Rels,16
2017,Engineering,Materials Science & Engr,16
2017,Education,Middle Grades Education,16
2017,Fine and Applied Arts,Music,16
2017,Applied Health Sciences,Nondegree,16
2017,Engineering,Computer Science,17
2017,Education,"Educ Policy, Orgzn & Leadrshp ",17
2017,Education,Accountancy,17
2017,Business,Finance,17
2017,Education,Applied Mathematics,17
2017,LAS,Geography,17
2017,Business,Management,17
2017,Business,Management,17
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",17
2017,Social Work,Social Work,17
2017,Engineering,Systems & Entrepreneurial Engr,17
2017,Fine and Applied Arts,Theatre,17
2017,VetMed,VMS - Pathobiology,17
2017,Engineering,Computer Science,18
2017,Education,"Educ Policy, Orgzn & Leadrshp ",18
2017,Education,"Educ Policy, Orgzn & Leadrshp ",18
2017,LAS,English,18
2017,ACES,Food Science & Human Nutrition,18
2017,LAS,Integrative Biology,18
2017,Education,Learning and Education Studies,18
2017,Engineering,Civil Engineering,19
2017,ACES,Crop Sciences,19
2017,LAS,Linguistics,19
2017,LAS,Psychology,19
2017,ACES,Agricultural & Applied Econ,20
2017,Fine and Applied Arts,Art Foundation,20
2017,LAS,Chemistry,20
2017,Education,"Educ Policy, Orgzn & Leadrshp ",20
2017,LAS,Molecular & Integrative Physi,20
2017,Fine and Applied Arts,Musicology,20
2017,Fine and Applied Arts,New Media,20
2017,Engineering,"Nuclear, Plasma, Radiolgc Engr ",20
2017,ACES,Nutritional Sciences,20
2017,Social Work,Social Work,20
2017,Education,Special Education,20
2017,Fine and Applied Arts,Urban Studies & Planning,20
2017,ACES,Animal Sciences,21
2017,LAS,Communication,21
2017,LAS,"Earth, Soc, Env Sustainability ",21
2017,Engineering,Electrical & Computer Engr,21
2017,LAS,History,21
2017,Engineering,Industrial Engineering,21
2017,Applied Health Sciences,Kinesiology,21
2017,Media,Nondegree,21
2017,LAS,Psychology,21
2017,Fine and Applied Arts,Theatre,21
2017,LAS,Atmospheric Sciences,22
2017,LAS,History,22
2017,Engineering,Materials Science & Engr,22
2017,LAS,Philosophy,22
2017,LAS,Teaching of Biological Science,22
2017,Fine and Applied Arts,Architecture,23
2017,Applied Health Sciences,Community Health,23
2017,ACES,Crop Sciences,23
2017,Education,"Educ Policy, Orgzn & Leadrshp ",23
2017,LAS,English,23
2017,Graduate,Nondegree,23
2017,Media,Strategic Brand Communication,23
2017,Business,Business Process Management,24
2017,LAS,E Asian Languages & Cultures,24
2017,Education,"Educ Policy, Orgzn & Leadrshp ",24
2017,Engineering,Engineering,24
2017,ACES,Human Dvlpmt & Family Studies,24
2017,Engineering,"Nuclear, Plasma, Radiolgc Engr ",24
2017,Education,Special Education,24
2017,LAS,Astronomy,25
2017,ACES,Food Science & Human Nutrition,25
2017,LAS,Geography & Geographic Info Sc,25
2017,ACES,Agricultural Education,26
2017,Applied Health Sciences,Audiology,26
2017,LAS,Computer Sci & Anthropology,26
2017,Education,Education Curriculum Uassign,26
2017,LAS,Global Studies,26
2017,Applied Health Sciences,Interdisciplinary Health Sci,26
2017,Law,Law,26
2017,LAS,Psychology,26
2017,Applied Health Sciences,Public Health,26
2017,Social Work,Social Work,26
2017,Business,Taxation,26
2017,LAS,Atmospheric Sciences,27
2017,LAS,Entomology,27
2017,LN,Nondegree-CE,27
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",27
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",27
2017,Education,"Educ Policy, Orgzn & Leadrshp ",28
2017,ACES,Food Science & Human Nutrition,28
2017,LAS,Health Communication,28
2017,Fine and Applied Arts,Jazz Performance,28
2017,Media,Media and Cinema Studies,28
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",28
2017,LAS,Spanish,28
2017,Engineering,Aerospace Engineering,29
2017,Engineering,Agricultural & Biological Engr,29
2017,LAS,Communication,29
2017,Education,Accountancy,29
2017,LAS,Mathematics,29
2017,ACES,Natural Resrcs & Environ Sci,29
2017,ACES,Nutritional Sciences,29
2017,LAS,Plant Biology,29
2017,Applied Health Sciences,"Recreation, Sport, and Tourism ",29
2017,LAS,Computer Sci & Astronomy,30
2017,Education,"Educ Policy, Orgzn & Leadrshp ",30
2017,Business,Management,30
2017,Applied Health Sciences,Nondegree,30
2017,Fine and Applied Arts,Photography,30
2017,VetMed,VMS-Veterinary Clinical Medcne,30
2017,LAS,Cell and Developmental Biology,31
2017,Education,Curriculum and Instruction,31
2017,Engineering,Materials Science & Engr,31
2017,Fine and Applied Arts,Music Education,31
2017,Fine and Applied Arts,Painting,31
2017,Engineering,Theoretical & Applied Mechans,31
2017,Fine and Applied Arts,Urban Studies & Planning,31
2017,ACES,Agric Leadership & Sci Educ,32
2017,Fine and Applied Arts,Art Education,32
2017,LAS,Biophysics & Quant Biology,32
2017,Business,Business Administration (MBA),32
2017,LAS,"Ecol, Evol, Conservation Biol ",32
2017,LAS,Geography,32
2017,LAS,Linguistics,32
2017,LAS,Teaching of English Sec Lang,32
2017,Engineering,Agricultural & Biological Engr,34
